id,machine,label,jig,vtg,crt,gas,,,starttime,,
249051655,TM-PE NO.1 R1,0,1,14,174.1,0,0,0,2023-05-03-9:12:01.487,,
249051665,TM-PE NO.1 R1,0,1,14,174.1,0,0,0,2023-05-03-9:12:01.997,,
249051676,TM-PE NO.1 R1,0,1,14,174.1,0,0,0,2023-05-03-9:12:02.513,,
249051691,TM-PE NO.1 R1,0,1,13.3,173.3,0,0,0,2023-05-03-9:12:03.027,74,
249051700,TM-PE NO.1 R1,0,1,13.3,173.7,0,0,0,2023-05-03-9:12:03.543,,
249051708,TM-PE NO.1 R1,0,1,13.5,172,0,0,0,2023-05-03-9:12:04.063,,
249051719,TM-PE NO.1 R1,0,1,13.7,172.5,0,0,0,2023-05-03-9:12:04.580,,
249052368,TM-PE NO.1 R1,0,1,14,170,0,0,0,2023-05-03-9:12:50.733,,
249052378,TM-PE NO.1 R1,0,1,14,170,0,0,0,2023-05-03-9:12:51.260,,
249052388,TM-PE NO.1 R1,0,1,14,170,0,0,0,2023-05-03-9:12:51.807,,
249052403,TM-PE NO.1 R1,0,1,13.1,175,0,0,0,2023-05-03-9:12:52.330,75,
249052413,TM-PE NO.1 R1,0,1,13.1,175,0,0,0,2023-05-03-9:12:52.867,,
249052423,TM-PE NO.1 R1,0,1,13.1,175,0,0,0,2023-05-03-9:12:53.393,,
249052431,TM-PE NO.1 R1,0,1,13.1,172.9,0,0,0,2023-05-03-9:12:53.913,,
249052443,TM-PE NO.1 R1,0,1,13.2,176.2,0,0,0,2023-05-03-9:12:54.433,,
249053350,TM-PE NO.1 R1,1,1,13.9,172,0,0,0,2023-05-03-9:13:40.933,,
249053359,TM-PE NO.1 R1,1,1,13.9,172,0,0,0,2023-05-03-9:13:41.477,,
249053371,TM-PE NO.1 R1,1,1,13.2,173.7,0,0,0,2023-05-03-9:13:42.023,,
249053379,TM-PE NO.1 R1,1,1,13.1,175.8,0,0,0,2023-05-03-9:13:42.550,76,
249053387,TM-PE NO.1 R1,1,1,13.1,174.5,0,0,0,2023-05-03-9:13:43.083,,
249053396,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:13:43.617,,
249053405,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:13:44.143,,
249053415,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:13:44.690,,
249054268,TM-PE NO.1 R1,0,1,14.8,167.9,0,0,0,2023-05-03-9:14:30.553,,
249054282,TM-PE NO.1 R1,0,1,14.8,167.9,0,0,0,2023-05-03-9:14:31.097,,
249054297,TM-PE NO.1 R1,0,1,14.8,167.9,0,0,0,2023-05-03-9:14:31.647,,
249054307,TM-PE NO.1 R1,0,1,13.1,173.3,0,0,0,2023-05-03-9:14:32.177,77,
249054317,TM-PE NO.1 R1,0,1,13.2,171.6,0,0,0,2023-05-03-9:14:32.703,,
249054325,TM-PE NO.1 R1,0,1,13.6,176.6,0,0,0,2023-05-03-9:14:33.230,,
249054336,TM-PE NO.1 R1,0,1,13.6,172.9,0,0,0,2023-05-03-9:14:33.760,,
249054343,TM-PE NO.1 R1,0,1,13.3,173.7,0,0,0,2023-05-03-9:14:34.277,,
249055296,TM-PE NO.1 R1,0,1,13.8,170.8,0,0,0,2023-05-03-9:15:22.867,,
249055310,TM-PE NO.1 R1,0,1,13.8,170.8,0,0,0,2023-05-03-9:15:23.410,,
249055325,TM-PE NO.1 R1,0,1,13.2,173.3,0,0,0,2023-05-03-9:15:23.960,,
249055338,TM-PE NO.1 R1,0,1,13.2,172.9,0,0,0,2023-05-03-9:15:24.507,78,
249055354,TM-PE NO.1 R1,0,1,13.2,172.9,0,0,0,2023-05-03-9:15:25.067,,
249055366,TM-PE NO.1 R1,0,1,13.2,176.6,0,0,0,2023-05-03-9:15:25.620,,
249055377,TM-PE NO.1 R1,0,1,13.2,176.6,0,0,0,2023-05-03-9:15:26.163,,
249055392,TM-PE NO.1 R1,0,1,13.2,176.6,0,0,0,2023-05-03-9:15:26.723,,
249056129,TM-PE NO.1 R1,1,1,13.6,170.8,0,0,0,2023-05-03-9:16:12.053,,
249056135,TM-PE NO.1 R1,1,1,13.6,170.8,0,0,0,2023-05-03-9:16:12.573,,
249056143,TM-PE NO.1 R1,1,1,13.6,170.8,0,0,0,2023-05-03-9:16:13.090,,
249056148,TM-PE NO.1 R1,1,1,13.1,174.1,0,0,0,2023-05-03-9:16:13.607,79,
249056155,TM-PE NO.1 R1,1,1,13,171.6,0,0,0,2023-05-03-9:16:14.143,,
249056161,TM-PE NO.1 R1,1,1,13.3,176.2,0,0,0,2023-05-03-9:16:14.663,,
249056169,TM-PE NO.1 R1,1,1,13.3,174.1,0,0,0,2023-05-03-9:16:15.190,,
249056181,TM-PE NO.1 R1,1,1,13.2,175,0,0,0,2023-05-03-9:16:16.210,,
249056976,TM-PE NO.1 R1,1,1,14.8,156.6,0,0,0,2023-05-03-9:17:05.770,,
249056985,TM-PE NO.1 R1,1,1,14,173.7,0,0,0,2023-05-03-9:17:06.303,,
249056993,TM-PE NO.1 R1,1,1,14,173.7,0,0,0,2023-05-03-9:17:06.817,,
249057006,TM-PE NO.1 R1,1,1,13.2,175,0,0,0,2023-05-03-9:17:07.330,80,
249057017,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:17:07.847,,
249057030,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:17:08.383,,
249057041,TM-PE NO.1 R1,1,1,13.2,172,0,0,0,2023-05-03-9:17:08.897,,
249057046,TM-PE NO.1 R1,1,1,13.4,175.8,0,0,0,2023-05-03-9:17:09.413,,
249057914,TM-PE NO.1 R1,0,1,13.4,172.5,0,0,0,2023-05-03-9:18:00.807,,
249057924,TM-PE NO.1 R1,0,1,13.1,173.3,0,0,0,2023-05-03-9:18:01.360,,
249057934,TM-PE NO.1 R1,0,1,13.1,173.3,0,0,0,2023-05-03-9:18:01.903,,
249057949,TM-PE NO.1 R1,0,1,13.5,172.9,0,0,0,2023-05-03-9:18:02.440,81,
249057964,TM-PE NO.1 R1,0,1,13.8,172.9,0,0,0,2023-05-03-9:18:02.990,,
249057975,TM-PE NO.1 R1,0,1,13.2,173.7,0,0,0,2023-05-03-9:18:03.540,,
249057985,TM-PE NO.1 R1,0,1,12.9,176.2,0,0,0,2023-05-03-9:18:04.080,,
249057997,TM-PE NO.1 R1,0,1,13.3,127,0,0,0,2023-05-03-9:18:04.627,,
249063677,TM-PE NO.1 R1,1,1,14.7,177,0,0,0,2023-05-03-9:24:25.730,,
249063687,TM-PE NO.1 R1,1,1,14.7,177,0,0,0,2023-05-03-9:24:26.260,,
249063696,TM-PE NO.1 R1,1,1,13.6,174.5,0,0,0,2023-05-03-9:24:26.817,82,
249063709,TM-PE NO.1 R1,1,1,13.5,174.5,0,0,0,2023-05-03-9:24:27.350,,
249063718,TM-PE NO.1 R1,1,1,14,175,0,0,0,2023-05-03-9:24:27.883,,
249063729,TM-PE NO.1 R1,1,1,14,173.7,0,0,0,2023-05-03-9:24:28.430,,
249063739,TM-PE NO.1 R1,1,1,14.1,140.8,0,0,0,2023-05-03-9:24:28.950,,
